global_step,wall_time_sec_since_prev_iter,loss
39122,0.33230724,0.70669824
39123,0.31533191,0.71999067
39124,0.32540840,0.57929659
39125,0.31261252,0.98838061
39126,0.36351445,0.67468721
39127,0.29907324,0.53025782
39128,0.34364336,0.71544749
39129,0.35685543,0.72941536
39130,0.33770532,1.09500301
39131,0.29756296,0.68295896
39132,0.32524378,0.72300202
39133,0.32625127,0.91032910
39134,0.35468836,1.51926148
39135,0.36415853,0.91115195
39136,0.39025161,0.95525569
39137,0.33388025,0.73405898
39138,0.38809128,0.80501884
39139,0.34620107,0.80472738
39140,0.31237017,0.58853078
39141,0.33107500,0.99297041
39142,0.33278593,0.74323070
39143,0.35093110,1.96290660
39144,0.30203110,0.86516529
39145,0.33613027,1.02510357
39146,0.35120771,0.95991659
39147,0.38218184,0.90705323
39148,0.36444774,0.61529344
39149,0.31758353,0.60855997
39150,0.32189225,0.67431974
39151,0.30930865,0.71206379
39152,0.31281273,0.84074515
39153,0.34181967,1.42015934
39154,0.35881794,0.62963146
39155,0.34324677,0.68022215
39156,0.33052692,0.83284503
39157,0.34172357,0.66753584
39158,0.37928969,0.88062668
39159,0.35037267,0.63201720
39160,0.32278465,0.89266825
39161,0.36130522,0.81307429
39162,0.32138755,0.74983668
39163,0.38046262,0.82116520
39164,0.33322757,2.40381742
39165,0.33852295,0.71292043
39166,0.41143368,0.81868523
39167,0.35821186,0.57863390
39168,0.32238972,1.29594648
39169,0.36883263,0.63046765
39170,0.37404946,0.67820823
39171,0.35080747,0.75702643
39172,0.36464866,0.65071231
39173,0.31490905,0.80524683
39174,0.30811531,0.55527806
39175,0.35456555,0.89839977
39176,0.37034999,0.78468472
39177,0.33376757,0.65304726
39178,0.31137207,0.77138746
39179,0.32338038,0.63820505
39180,0.39280789,0.68748605
39181,0.32574878,0.76722193
39182,0.30671880,0.89508241
39183,0.33602788,0.73048192
39184,0.36224064,2.15498137
39185,0.36400061,0.76426947
39186,0.35319296,1.69265604
39187,0.36611547,1.24722660
39188,0.35781228,0.62471777
39189,0.38932713,0.91008925
39190,0.32710628,0.60142964
39191,0.38791702,0.73104453
39192,0.33284967,1.03023553
39193,0.34361851,0.67464262
39194,0.41100673,1.56011438
39195,0.31434887,0.64599431
39196,0.35095428,0.58354604
39197,0.36135457,0.68684047
39198,0.32663195,1.18050718
39199,0.34842425,0.71264958
39200,0.35941171,0.78864634
39201,0.38368089,0.99397320
39202,0.36375238,0.68320090
39203,0.34626870,0.61699581
39204,0.35136653,0.65976518
39205,0.37769434,0.68144679
39206,0.38219691,0.89681047
39207,0.36582183,0.82266670
39208,0.39362434,0.73228943
39209,0.35163330,0.72788262
39210,0.38634433,0.72006476
39211,0.37162172,0.80537558
39212,0.34019497,0.59520316
39213,0.36263699,0.74614596
39214,0.38280537,0.93660176
39215,0.35399375,0.76004678
39216,0.35227074,0.65897739
39217,0.32571164,0.57554579
39218,0.32809111,0.70286208
39219,0.41908008,0.60384101
39220,0.31511614,0.74742121
39221,0.34413131,0.80008155
39222,0.31773086,0.89528233
39223,0.32660523,0.81101072
39224,0.35266904,0.70584905
39225,0.35571091,0.67716873
39226,0.35184012,1.60899103
39227,0.31764741,0.68957430
39228,0.34718458,0.75514126
39229,0.31835100,0.92767274
39230,0.32342941,0.87402588
39231,0.30482101,0.71540785
39232,0.33446765,0.91115105
39233,0.33872945,2.04391766
39234,0.34867224,0.60276490
39235,0.32061982,0.76492763
39236,0.34028742,0.88391525
39237,0.35102574,0.70595491
39238,0.34202725,0.93216032
39239,0.33107185,0.59635663
39240,0.33425703,0.88330340
39241,0.33696950,0.87528414
39242,0.37587717,0.86825544
39243,0.31506334,0.72451067
39244,0.31800073,0.66230810
39245,0.31629806,0.77743739
39246,0.37672516,0.89768124
39247,0.34478720,1.03322053
39248,0.34469164,0.69565141
39249,0.32854766,0.77035093
39250,0.33474243,0.70607615
39251,0.35784429,0.62568057
39252,0.33394076,0.78536552
39253,0.37513014,1.00142097
39254,0.32247311,0.70543838
39255,0.33562627,0.87941366
39256,0.40328255,0.90545195
39257,0.38411920,0.89421844
39258,0.30522784,0.82629913
39259,0.33610830,0.78214347
39260,0.32129899,0.59217012
39261,0.33573210,0.60625523
39262,0.35771324,0.87252581
39263,0.34398168,0.59349871
39264,0.29509335,0.58828056
39265,0.36141134,0.80130047
39266,0.38368633,0.61145604
39267,0.31914743,0.62072599
39268,0.35240857,0.55431610
39269,0.33154831,0.64711094
39270,0.36054332,0.68535221
39271,0.33747714,0.94637883
39272,0.32194604,0.67484558
39273,0.37582379,0.79305899
39274,0.39071131,0.76321989
39275,0.32128634,0.68635076
39276,0.35405506,0.56777894
39277,0.38482866,0.67944175
39278,0.38491811,0.97107220
39279,0.38032378,0.88090515
39280,0.34436697,0.75017250
39281,0.33086639,0.70110464
39282,0.38381265,0.76000750
39283,0.30706808,1.43329227
39284,0.34490233,0.57789713
39285,0.33329656,0.62696326
39286,0.38597511,0.75875348
39287,0.35076938,0.81157726
39288,0.32453499,0.59438962
39289,0.31677231,0.71313334
39290,0.36799887,0.63605601
39291,0.33446313,0.84200561
39292,0.38417264,0.74924219
39293,0.33151081,0.78660643
39294,0.33225424,0.82277238
39295,0.34767475,0.91779166
39296,0.41424716,0.82769519
39297,0.30192366,0.55279201
39298,0.38008233,0.83681148
39299,0.34782528,0.75304395
39300,0.33719611,1.00467992
39301,0.36437708,0.53096527
39302,0.35374593,2.59679866
39303,0.37957166,1.05462253
39304,0.34040619,0.73055607
39305,0.31952330,0.72685140
39306,0.36645810,0.61745566
39307,0.31308126,0.71245122
39308,0.33347224,0.76079047
39309,0.35106630,0.76285559
39310,0.35105547,0.63277322
39311,0.33326163,1.60406387
39312,0.35549441,0.60573536
39313,0.33153434,0.81981999
39314,0.32295311,0.62998325
39315,0.30121783,0.76026291
39316,0.35553911,0.64062667
39317,0.33263014,0.62279540
39318,0.38271864,0.67123830
39319,0.39523617,0.66824728
39320,0.36146254,0.98637050
39321,0.36358714,0.76181227
39322,0.36839398,0.74341583
39323,0.33133191,0.70337230
39324,0.34205299,1.67120945
39325,0.34131531,1.21335113
39326,0.34260118,0.80868292
39327,0.31511763,0.75158405
39328,0.35355131,0.62915796
39329,0.31335657,0.96704715
39330,0.34413342,0.64636552
39331,0.31956198,1.01523459
39332,0.35707918,0.72708118
39333,0.35412638,0.66543508
39334,0.38921434,0.71202916
39335,0.38171004,0.90917760
39336,0.34972242,0.67756569
39337,0.35731782,0.90475446
39338,0.36735887,0.89657736
39339,0.33422573,0.73656023
39340,0.33491592,1.44374263
39341,0.30294719,0.53739154
39342,0.30665549,0.64383322
39343,0.35394481,0.70891315
39344,0.29723480,1.00917363
39345,0.31038169,1.03206718
39346,0.37464284,0.88673538
39347,0.34050975,0.64930063
39348,0.32082520,1.06359565
39349,0.35233191,0.77172983
39350,0.37333684,0.82587647
39351,0.36410946,1.36625600
39352,0.37724934,1.00705254
39353,0.35169441,0.68322402
39354,0.30440213,0.80686629
39355,0.33924052,0.74722433
39356,0.41295010,1.84153223
39357,0.30713920,1.43414199
39358,0.36267532,1.44870210
39359,0.34920019,0.67998737
39360,0.35416962,1.22357404
39361,0.37494078,1.02270603
39362,0.35395275,0.60292590
39363,0.37308768,0.86749452
39364,0.38054017,1.03047109
39365,0.33796821,0.59250826
39366,0.38675555,0.94384062
39367,0.35203770,0.60994494
39368,0.32984838,0.81488305
39369,0.33355430,0.81402206
39370,0.31530600,0.59844297
39371,0.34385766,1.32537067
39372,0.32790351,0.79019487
39373,0.37838426,0.64215702
39374,0.32390859,0.73247427
39375,0.33030481,0.61204135
39376,0.36501849,1.03135121
39377,0.34876232,0.68354017
39378,0.29780565,0.74470621
39379,0.35028615,0.78224134
39380,0.35739261,0.66210908
39381,0.38111409,0.73363912
39382,0.35097762,0.67375624
39383,0.31550403,0.63675952
39384,0.36377462,0.76170099
39385,0.36244221,0.64434654
39386,0.39375074,0.74010462
39387,0.38939661,2.04602003
39388,0.34114368,0.96404588
39389,0.33354476,0.68479306
39390,0.36269459,0.75227535
39391,0.35493997,0.80381078
39392,0.32240222,0.76103419
39393,0.32110190,0.66683972
39394,0.35999290,0.78594816
39395,0.32112896,0.84173691
39396,0.36690779,0.82930619
39397,0.36110350,1.33691454
39398,0.31292604,0.96972871
39399,0.34293835,0.74210232
39400,0.31931656,0.81215042
39401,0.35556139,0.66603750
39402,0.33160804,0.74335968
39403,0.31897903,0.69345653
39404,0.32652697,1.65968013
39405,0.30429778,0.92074251
39406,0.33085127,0.75062287
39407,0.30444636,0.78531897
39408,0.30524808,0.61521298
39409,0.30755903,0.61607677
39410,0.34731197,0.55304372
39411,0.28832749,0.71515346
39412,0.31530102,0.83212012
39413,0.30389722,0.59491962
39414,0.32995527,0.59779328
39415,0.35229854,0.74131095
39416,0.37451411,0.70961773
39417,0.32954175,0.85749525
39418,0.31701327,0.76316130
39419,0.30828726,0.61145407
39420,0.33800206,0.69331044
39421,0.36758748,0.97171336
39422,0.35486328,0.71750265
39423,0.33347090,0.66247696
39424,0.38991512,0.74587172
39425,0.36809022,0.81746095
39426,0.40924684,0.79249895
39427,0.35250292,0.63746858
39428,0.32489620,0.91992760
39429,0.32859587,0.72810620
39430,0.32172660,0.81894612
39431,0.35442278,0.69120234
39432,0.33449777,0.75536293
39433,0.33402706,0.70136589
39434,0.31808218,0.67435598
39435,0.33657332,0.79407352
39436,0.34289283,0.57211566
39437,0.36114455,0.78854239
39438,0.30291873,0.52766246
39439,0.34217438,0.69873750
39440,0.39640133,4.10708666
39441,0.30937859,0.76383501
39442,0.31793565,0.63917679
39443,0.39700092,0.57844621
39444,0.37235484,0.73470163
39445,0.39369488,0.94222009
39446,0.38284064,0.90997797
39447,0.32524800,1.02003884
39448,0.37720834,0.61861426
39449,0.38216871,3.78800464
39450,0.34605709,0.66715002
39451,0.30644863,0.93064845
39452,0.35462530,1.22223353
39453,0.31828072,0.61745280
39454,0.30065298,0.81303471
39455,0.31520373,0.93586773
39456,0.31737634,0.91150963
39457,0.30622182,0.94376051
39458,0.35458397,0.78352600
39459,0.32164635,0.53985065
39460,0.40229159,0.73832333
39461,0.31100966,1.72660458
39462,0.32039552,0.81359541
39463,0.32067613,0.55343580
39464,0.33058529,1.24639201
39465,0.31742082,0.80936563
39466,0.33569751,0.94717866
39467,0.33703067,0.70445085
39468,0.31291437,0.86067659
39469,0.35183885,0.72880173
39470,0.32670738,0.93183863
39471,0.32162145,0.67920703
39472,0.35043603,0.94784230
39473,0.31437198,0.81918657
39474,0.38330269,0.67974991
39475,0.34789369,0.96217960
39476,0.39541533,0.74798608
39477,0.30552576,0.75666642
39478,0.34537959,0.66373968
39479,0.36067694,0.64926022
39480,0.40066941,0.63481963
39481,0.34638972,0.68440181
39482,0.35544337,0.58796346
39483,0.35447612,0.71986705
39484,0.31706251,0.91190696
39485,0.32868824,1.50314617
39486,0.38611373,0.72142279
39487,0.35693302,2.03433323
39488,0.33382370,1.02657831
39489,0.33992560,0.90744078
39490,0.36246947,1.02194643
39491,0.33624432,1.62063563
39492,0.38003840,0.64460856
39493,0.33440360,0.60387832
39494,0.32825822,0.76284993
39495,0.33157546,0.55838412
39496,0.37855904,0.62946117
39497,0.32150029,0.64475518
39498,0.37633235,0.76268595
39499,0.35059536,0.81801862
39500,0.31226867,0.65961701
39501,0.35805414,1.38144684
39502,0.32828153,1.02730894
39503,0.38732970,0.71316129
39504,0.32590366,0.62222743
39505,0.33794531,0.66570896
39506,0.36589573,0.73971850
39507,0.35727448,0.78875965
39508,0.32992876,0.74017668
39509,0.36703766,0.70712852
39510,0.33535219,0.63977450
39511,0.36252928,0.87101048
39512,0.36405639,0.69292372
39513,0.34174973,1.29228032
39514,0.31956458,0.78754932
39515,0.38231842,0.74948049
39516,0.40080800,0.68178177
39517,0.33956501,0.73936754
39518,0.41368474,2.36823583
39519,0.34077856,1.01287377
39520,0.38023748,0.58639985
39521,0.38147146,0.82486993
39522,0.36432767,0.78177166
39523,0.31299452,0.77017015
39524,0.36258348,0.84887719
39525,0.39092545,0.62874097
39526,0.34747657,1.05438042
39527,0.33210027,0.98085177
39528,0.34396268,0.65422738
39529,0.30212702,0.64182532
39530,0.32148036,0.77617455
39531,0.32032708,0.80788445
39532,0.36341249,0.81266487
39533,0.34710420,0.57535863
39534,0.33370988,0.77635700
39535,0.38364292,0.76553464
39536,0.33683994,0.64378709
39537,0.36427615,0.67447859
39538,0.35876408,1.15311313
39539,0.33674442,1.08823633
39540,0.35989649,1.08821785
39541,0.34658721,0.92731953
39542,0.35300862,0.70141232
39543,0.29192417,0.63738835
39544,0.35392648,0.63673913
39545,0.33077671,0.70344472
39546,0.33804774,0.68604088
39547,0.37028405,0.75064784
39548,0.35857754,1.12875199
39549,0.31226233,0.74011952
39550,0.39008680,0.57670432
39551,0.36360945,0.74231941
39552,0.34571136,0.99174154
39553,0.33462981,0.80081105
39554,0.39042977,0.60823721
39555,0.36803204,1.14329708
39556,0.34779935,0.78097320
39557,0.33316416,0.61561292
39558,0.30658531,0.67907798
39559,0.31123515,0.82291412
39560,0.37458402,0.83450162
39561,0.32209248,0.70441914
39562,0.33666875,0.63275450
39563,0.32336893,1.57382905
39564,0.34495182,1.18820930
39565,0.31107015,1.29013014
39566,0.36788996,0.67721719
39567,0.30958449,0.90657943
39568,0.33563647,0.66463882
39569,0.31912785,0.53263378
39570,0.32717109,0.74631155
39571,0.34199151,0.68267924
39572,0.36420543,1.26469517
39573,0.34728081,0.65992123
39574,0.30996907,1.05713534
39575,0.33367185,0.73122269
39576,0.37351229,0.71760267
39577,0.31037913,0.55943155
39578,0.32262075,0.90214002
39579,0.30512980,1.23537695
39580,0.37312930,1.12180686
39581,0.37833963,1.14596891
39582,0.34511111,1.53602004
39583,0.36905208,0.64386642
39584,0.33833787,0.64053541
39585,0.29478124,0.66539669
39586,0.35754996,1.24721277
39587,0.35577706,0.56292045
39588,0.33302670,0.84970397
39589,0.32951394,0.64483994
39590,0.35312908,0.70572150
39591,0.36375068,0.74264097
39592,0.39837207,0.83475709
39593,0.34776863,0.84573936
39594,0.34276096,0.55812681
39595,0.36369847,0.86437613
39596,0.37776185,0.63902515
39597,0.35824982,0.93287879
39598,0.36409930,0.67933005
39599,0.32656672,0.65994692
39600,0.35877350,3.28251743
39601,0.36547261,0.62451077
39602,0.33590512,0.78049922
39603,0.33779224,0.78654492
39604,0.33099550,0.60611367
39605,0.36318979,0.63025540
39606,0.39323140,0.70185041
39607,0.35146312,0.82612431
39608,0.36758810,0.68710744
39609,0.36023704,1.25231516
39610,0.31444190,0.94003087
39611,0.36576844,0.66836601
39612,0.32623550,1.15579069
39613,0.38713102,0.70486188
39614,0.32495994,0.67557156
39615,0.36933502,2.40556788
39616,0.35711615,0.74987119
39617,0.38138934,0.90161276
39618,0.41181053,0.75817293
39619,0.40767202,0.82951659
39620,0.36243349,0.72907925
39621,0.33735929,0.57175809
39622,0.36532183,0.82640064
39623,0.35422866,1.02182531
39624,0.35821245,0.89263028
39625,0.32238215,0.96693170
39626,0.33303415,0.61259758
39627,0.33001087,0.58321881
39628,0.31626822,0.95848805
39629,0.35482908,0.68273294
39630,0.36426561,1.41258466
39631,0.37632714,0.68953782
39632,0.37493934,0.63834995
39633,0.39627111,0.79361010
39634,0.37675338,0.57975703
39635,0.31510688,0.78342617
39636,0.39693522,1.03415275
39637,0.39085683,0.63658726
39638,0.34872545,0.85019171
39639,0.38972782,0.67090297
39640,0.33047260,1.50357270
39641,0.40437896,0.52604419
39642,0.32986064,0.80375171
39643,0.35171642,0.58788151
39644,0.30149854,1.00931251
39645,0.30787867,0.64937264
39646,0.36744251,0.69870508
39647,0.32912005,0.81429935
39648,0.32971058,0.77507138
39649,0.34222717,0.77385181
39650,0.38971031,1.10315239
39651,0.35344706,0.65821552
39652,0.32890055,0.68413836
39653,0.32193834,0.94156647
39654,0.32413126,0.73817384
39655,0.35452036,0.60103494
39656,0.35734335,0.68996584
39657,0.32500475,3.49503279
39658,0.31258856,0.83900583
39659,0.35807686,0.74384677
39660,0.37177048,0.61929566
39661,0.34261705,1.45746100
39662,0.30309452,0.82337373
39663,0.28929162,1.85048294
39664,0.33226635,0.93367761
39665,0.35774088,0.85392374
39666,0.32417527,0.76961535
39667,0.35465750,0.65041375
39668,0.31515268,0.90952331
39669,0.35076852,0.77781993
39670,0.35547879,0.68643796
39671,0.33542556,0.87227565
39672,0.35601101,0.63709694
39673,0.34241682,1.01192212
39674,0.33295377,0.85922092
39675,0.35454957,0.61236709
39676,0.34766698,1.43720329
39677,0.32696346,0.56656271
39678,0.32365962,0.69034308
39679,0.32439679,1.37871516
39680,0.32049107,0.88909894
39681,0.38876460,0.74223119
39682,0.35042401,0.74886483
39683,0.33426732,0.78476697
39684,0.31882902,0.68159604
39685,0.36603658,0.67713469
39686,0.38099094,0.81011218
39687,0.34932840,0.73727065
39688,0.37142437,0.64233315
39689,0.38000894,0.65585834
39690,0.36754494,1.18489647
39691,0.34941881,0.81207925
39692,0.34875704,0.82727677
39693,0.30998430,0.87764120
39694,0.31994744,0.65659678
39695,0.32536946,1.04621410
39696,0.35878158,0.65536869
39697,0.37702629,0.61885536
39698,0.30862622,0.61085767
39699,0.35271580,0.66762340
39700,0.34688917,1.62141073
39701,0.37365244,1.41973925
39702,0.39539054,0.72320879
39703,0.35334052,0.78732949
39704,0.31374528,0.59951109
39705,0.35288734,0.98393279
39706,0.37857059,0.64495838
39707,0.34544321,1.14900982
39708,0.35713465,0.55905020
39709,0.30833708,0.94974566
39710,0.34577406,0.62531269
39711,0.37689913,0.83059651
39712,0.34798359,0.73173618
39713,0.30979936,0.55444860
39714,0.34705848,0.85408819
39715,0.32804147,0.60624653
39716,0.35770402,0.71685940
39717,0.35625097,0.68103909
39718,0.35921328,0.62295824
39719,0.33248856,0.70033461
39720,0.33226729,1.20173228
39721,0.29729645,0.99634302
39722,0.30944540,1.48817706
39723,0.31477949,1.48565853
39724,0.32222375,0.48968589
39725,0.34315320,0.81098574
39726,0.34135083,0.66737580
39727,0.29699250,0.60221559
39728,0.33485036,0.77811152
39729,0.31077303,0.62280589
39730,0.30049873,0.67504114
39731,0.32620602,0.79038608
39732,0.33788376,0.69829929
39733,0.31901404,0.92693651
39734,0.31331523,0.76875544
39735,0.32334980,0.55334407
39736,0.32644625,0.57887727
39737,0.30539472,0.72485316
39738,0.33541558,1.27107441
39739,0.36129753,0.80335486
39740,0.31321372,0.98111588
39741,0.34407528,0.71496516
39742,0.33211460,0.62624854
39743,0.31518720,0.94652724
39744,0.36541977,0.60987115
39745,0.30576090,1.03965688
39746,0.36882350,0.86205781
39747,0.31025344,0.87370372
39748,0.34232876,0.72974783
39749,0.34832559,0.70851463
39750,0.32777055,0.76745045
39751,0.33091299,0.86670083
39752,0.39726977,0.62911940
39753,0.35037800,0.94602418
39754,0.33022302,1.37201154
39755,0.34414344,1.41186321
39756,0.33921656,1.69247806
39757,0.38143276,0.77583081
39758,0.32561727,0.86530519
39759,0.34831556,0.79676533
39760,0.30485679,1.00459313
39761,0.30486609,2.78858232
39762,0.28942133,0.81899428
39763,0.31394367,0.63996387
39764,0.38258902,0.63242155
39765,0.35551166,0.77547777
39766,0.38832705,0.94987732
39767,0.37434082,0.75378579
39768,0.31490827,1.18395174
39769,0.34507316,0.86385036
39770,0.34676352,1.01670647
39771,0.30524609,0.62554502
39772,0.34839401,0.67845470
39773,0.32406151,1.03186429
39774,0.33147823,1.45912027
39775,0.30820009,0.72483426
39776,0.35712266,0.63199073
39777,0.35456194,0.77705240
39778,0.30227542,0.56179154
39779,0.32333242,0.90092295
39780,0.32745266,1.02135396
39781,0.34555364,0.68727887
39782,0.34798763,0.68002504
39783,0.33384608,1.03436804
39784,0.35778044,0.60280168
39785,0.41316963,0.69893593
39786,0.35667196,0.81899953
39787,0.33783389,0.63802660
39788,0.31022741,1.00458026
39789,0.37592289,0.71431327
39790,0.34396239,0.59599197
39791,0.36485637,0.72118217
39792,0.37883055,0.57041758
39793,0.33453276,1.04330409
39794,0.36567956,0.66201687
39795,0.32784911,1.20568728
39796,0.35517473,0.71948963
39797,0.35188019,0.67276657
39798,0.36925934,0.60904664
39799,0.32668321,0.72942090
39800,0.32145524,0.85410833
39801,0.35740612,0.60237032
39802,0.33681363,0.75054497
39803,0.33673438,0.70221996
39804,0.35586743,0.95579457
39805,0.33972697,0.69293553
39806,0.36220395,0.74376792
39807,0.31735962,0.93559581
39808,0.31899242,0.91840011
39809,0.33993233,1.11284149
39810,0.33779600,0.81575012
39811,0.35940968,0.81133765
39812,0.32493029,0.70239913
39813,0.34589975,0.85176492
39814,0.30740648,0.87998182
39815,0.37034456,0.59717929
39816,0.35948609,0.68960643
39817,0.33340077,0.79833090
39818,0.35216326,0.82284880
39819,0.35019960,0.68659806
39820,0.32279934,0.59593320
39821,0.33949565,1.38770199
39822,0.37619787,0.95076197
39823,0.34490929,1.20956457
39824,0.33380954,1.06667972
39825,0.35584713,0.72144502
39826,0.33505384,0.78177917
39827,0.36912025,0.89936048
39828,0.36907682,0.61016935
39829,0.31432618,0.81783897
39830,0.31556426,0.66450715
39831,0.36752506,2.22234082
39832,0.33822427,0.63831127
39833,0.34226964,0.82021147
39834,0.32118760,0.70084465
39835,0.33695228,0.63804579
39836,0.33626428,0.79062718
39837,0.38681587,1.90349150
39838,0.33588408,0.61907285
39839,0.35094919,0.69077593
39840,0.42363814,1.31897819
39841,0.34198201,0.89418977
39842,0.37922830,0.92620832
39843,0.40060109,2.05935478
39844,0.32399326,1.02483416
39845,0.36881998,0.60570556
39846,0.41513357,0.99827164
39847,0.34361423,0.78648376
39848,0.33958224,0.62783766
39849,0.37738997,0.57563674
39850,0.31929738,1.57368517
39851,0.31665627,0.92723817
39852,0.33172116,1.29537821
39853,0.31132558,0.62250900
39854,0.32803913,0.69802862
39855,0.35465832,0.68216723
39856,0.38494702,0.83547026
39857,0.31930978,0.65313947
39858,0.34079573,0.76889676
39859,0.34070440,0.58393043
39860,0.35243450,1.19633126
39861,0.34961825,0.58893323
39862,0.33875956,0.72378075
39863,0.36338340,0.64057964
39864,0.35416594,0.66339171
39865,0.32947601,1.19536817
39866,0.35115095,1.17922866
39867,0.35984575,0.84053463
39868,0.39395396,0.67317808
39869,0.36040320,1.64641297
39870,0.35550305,0.81003654
39871,0.31357010,0.80873013
39872,0.35819102,0.62285334
39873,0.32043524,0.73074692
39874,0.30665841,0.94607323
39875,0.33872777,0.97869331
39876,0.34115145,0.80589265
39877,0.35027105,0.83484346
39878,0.31553917,0.83477813
39879,0.34765897,0.73402864
39880,0.32661286,0.88622504
39881,0.34306281,3.00205374
39882,0.34160883,0.78370154
39883,0.33842157,0.62918937
39884,0.34876465,0.68775409
39885,0.36623217,0.69973576
39886,0.31721834,0.82439870
39887,0.33972349,1.12163341
39888,0.30071085,0.90008187
39889,0.30647096,0.89057124
39890,0.36276395,0.68912941
39891,0.30092794,0.71271741
39892,0.33521376,1.12415504
39893,0.34601139,1.47763169
39894,0.33385765,0.68792915
39895,0.34625142,0.62279713
39896,0.62674827,0.67592347
39897,0.40471918,0.93032974
39898,0.31323933,1.22250175
39899,0.33696408,0.81573898
39900,0.32365690,0.70661074
39901,0.38996716,0.67398125
39902,0.33137585,1.34326613
39903,0.34265923,0.73043138
39904,0.31739710,0.63381118
39905,0.32671530,0.72388995
39906,0.35225981,2.98908353
39907,0.33043091,1.52367020
39908,0.32723132,1.38508868
39909,0.38525957,0.64051563
39910,0.33845477,0.78785628
39911,0.36608026,0.63882989
39912,0.35893593,1.30259097
39913,0.33405177,0.68593854
39914,0.34839633,0.75546503
39915,0.37583212,1.36160469
39916,0.35063078,0.65544772
39917,0.37713672,1.08709753
39918,0.30671073,0.76419616
39919,0.34586449,1.25192320
39920,0.35805165,0.62138635
39921,0.36051137,0.71823937
39922,0.37808315,0.79853195
39923,0.34083292,0.58706832
39924,0.33261580,0.68361485
39925,0.33633333,0.68867576
39926,0.36756461,0.65483195
39927,0.30553270,0.82929182
39928,0.31926223,0.66162145
39929,0.31227440,0.86377478
39930,0.35744394,0.81426722
39931,0.40052060,0.84056830
39932,0.36335319,0.72589338
39933,0.34266384,0.58298743
39934,0.35407658,0.81742901
39935,0.32379380,2.15503359
39936,0.38125239,0.64283764
39937,0.36412524,1.08570004
39938,0.34660133,0.80903763
39939,0.32580352,1.01410747
39940,0.34705646,0.68129140
39941,0.37749250,1.33900917
39942,0.32322830,0.75737691
39943,0.37967210,0.82675201
39944,0.35004712,1.29725266
39945,0.33580653,1.79635668
39946,0.35869805,0.75681770
39947,0.36477603,1.12736869
39948,0.34768166,0.59254915
39949,0.33603349,0.74387085
39950,0.33627655,0.72358590
39951,0.38001286,0.62236941
39952,0.34220567,0.64003354
39953,0.38007316,0.80540740
39954,0.42173750,0.98177457
39955,0.33502325,0.56898487
39956,0.37347767,0.72103709
39957,0.34130373,0.95332092
39958,0.30687597,0.61632729
39959,0.33262334,0.89497387
39960,0.38434847,0.75916761
39961,0.37206882,0.64479655
39962,0.37526113,0.79128450
39963,0.37250532,0.80311334
39964,0.34710953,1.59543133
39965,0.32916986,1.57873118
39966,0.37690176,0.86228156
39967,0.33311362,0.67753911
39968,0.30867940,0.54461855
39969,0.35651132,0.86095423
39970,0.32730125,0.92739058
39971,0.34022449,0.79034382
39972,0.32666563,0.77733630
39973,0.34792530,1.77750325
39974,0.32339798,0.87382340
39975,0.33552973,0.65747315
39976,0.35619523,0.69749129
39977,0.36471560,0.66449791
39978,0.34791007,0.73836267
39979,0.33389298,0.64845216
39980,0.32376822,0.78320301
39981,0.37798965,0.62671661
39982,0.34162677,0.89207876
39983,0.34851226,0.82912976
39984,0.31406466,0.60891032
39985,0.34076330,1.22868800
39986,0.32898306,0.80287951
39987,0.32891156,0.89423263
39988,0.34917150,0.84038556
39989,0.29211927,0.77012873
39990,0.32871860,0.78325546
39991,0.33503585,0.80379039
39992,0.31893610,0.80650842
39993,0.33562346,0.83078974
39994,0.34920171,0.80928981
39995,0.31296285,1.01927161
39996,0.34236576,0.90576887
39997,0.35524682,0.87309331
39998,0.33263786,0.62137258
39999,0.36490958,0.71512526
40000,0.35950346,0.83982897
40001,0.35473603,0.67817622
40002,0.34533114,0.71508825
40003,0.36631115,0.75284070
40004,0.32369624,1.24589777
40005,0.33231677,0.77424878
40006,0.35374836,1.24284685
40007,0.36711191,0.77093720
40008,0.29571939,0.87952340
40009,0.35740718,0.74053997
40010,0.33565696,1.53522861
40011,0.35818379,0.65117300
40012,0.35386885,1.55568933
40013,0.31858331,1.31742680
40014,0.32945433,0.77885044
40015,0.35427711,0.92171174
40016,0.38160683,0.94028419
40017,0.34652719,0.89543241
40018,0.33431196,0.62299705
40019,0.31417981,0.54445612
40020,0.29254721,0.56963331
40021,0.34474416,0.82313311
40022,0.33086710,0.91072559
40023,0.30652842,0.62326127
40024,0.32542485,0.78017300
40025,0.32088851,0.79046726
40026,0.33495501,0.80319190
40027,0.33016542,1.17054677
40028,0.33141226,0.80031687
40029,0.31149239,0.67284757
40030,0.32240334,0.81426132
40031,0.36277844,0.72723556
40032,0.33066484,0.85728931
40033,0.29174821,0.82724535
40034,0.32109557,0.75798166
40035,0.38970135,0.99600458
40036,0.35131768,0.65132105
40037,0.34284387,0.81743890
40038,0.34694951,0.76375461
40039,0.37303253,0.55772007
40040,0.32098410,0.88376808
40041,0.32624880,0.69872749
40042,0.36316515,0.70469809
40043,0.35157912,0.62538803
40044,0.34761275,0.69717962
40045,0.32305499,0.97513968
40046,0.35924148,0.71425349
40047,0.32121051,1.34054530
40048,0.34890367,0.68034905
40049,0.37843783,1.06534708
40050,0.40314327,0.83969921
40051,0.29820963,1.58830035
40052,0.33393808,0.93374610
